Customer ID,Cluster,Cluster_Name
15201,3,Inactive
15202,1,Emerging
15203,0,Standard
15204,1,Emerging
15205,1,Emerging
15206,3,Inactive
15207,1,Emerging
15208,3,Inactive
15209,1,Emerging
15210,3,Inactive
15211,3,Inactive
15212,1,Emerging
15213,1,Emerging
15214,3,Inactive
15215,3,Inactive
15216,3,Inactive
15217,1,Emerging
15218,0,Standard
15219,3,Inactive
15220,3,Inactive
15221,1,Emerging
15222,3,Inactive
15223,3,Inactive
15224,1,Emerging
15225,1,Emerging
15226,1,Emerging
15227,3,Inactive
15228,3,Inactive
15229,1,Emerging
15230,1,Emerging
15231,1,Emerging
15232,1,Emerging
15233,1,Emerging
15234,1,Emerging
15235,1,Emerging
15236,1,Emerging
15237,3,Inactive
15238,3,Inactive
15239,1,Emerging
15240,3,Inactive
15241,3,Inactive
15242,1,Emerging
15243,3,Inactive
15244,3,Inactive
15245,3,Inactive
15246,3,Inactive
15247,3,Inactive
15248,1,Emerging
15249,0,Standard
15250,1,Emerging
15251,0,Standard
15252,3,Inactive
15253,3,Inactive
15254,3,Inactive
15255,3,Inactive
15256,3,Inactive
15257,1,Emerging
15258,1,Emerging
15259,1,Emerging
15260,0,Standard
15261,3,Inactive
15262,1,Emerging
15263,1,Emerging
15264,3,Inactive
15265,3,Inactive
15266,3,Inactive
15267,1,Emerging
15268,1,Emerging
15269,3,Inactive
15270,3,Inactive
15271,0,Standard
15272,3,Inactive
15273,1,Emerging
15274,1,Emerging
15275,1,Emerging
15276,3,Inactive
15277,3,Inactive
15278,1,Emerging
15279,1,Emerging
15280,3,Inactive
15281,0,Standard
15282,1,Emerging
15283,1,Emerging
15284,1,Emerging
15285,1,Emerging
15286,1,Emerging
15287,3,Inactive
15288,3,Inactive
15289,3,Inactive
15290,0,Standard
15291,0,Standard
15292,1,Emerging
15293,1,Emerging
15294,1,Emerging
15295,1,Emerging
15296,0,Standard
15297,1,Emerging
15298,0,Standard
15299,3,Inactive
15300,1,Emerging
15301,0,Standard
15302,1,Emerging
15303,3,Inactive
15304,3,Inactive
15305,1,Emerging
15306,3,Inactive
15307,1,Emerging
15308,1,Emerging
15309,1,Emerging
15310,1,Emerging
15311,4,Frequent
15312,3,Inactive
15313,1,Emerging
15314,3,Inactive
15315,1,Emerging
15316,1,Emerging
15317,1,Emerging
15318,1,Emerging
15319,1,Emerging
15320,1,Emerging
15321,0,Standard
15322,3,Inactive
15323,1,Emerging
15324,1,Emerging
15325,3,Inactive
15326,3,Inactive
15327,1,Emerging
15328,1,Emerging
15329,3,Inactive
15330,1,Emerging
15331,1,Emerging
15332,1,Emerging
15333,1,Emerging
15334,1,Emerging
15335,1,Emerging
15336,1,Emerging
15337,1,Emerging
15338,1,Emerging
15339,3,Inactive
15340,1,Emerging
15341,3,Inactive
15342,1,Emerging
15343,1,Emerging
15344,1,Emerging
15345,1,Emerging
15346,1,Emerging
15347,1,Emerging
15348,1,Emerging
15349,1,Emerging
15350,1,Emerging
15351,0,Standard
15352,1,Emerging
15353,0,Standard
15354,1,Emerging
15355,1,Emerging
15356,0,Standard
15358,0,Standard
15359,1,Emerging
15360,1,Emerging
15361,1,Emerging
15362,3,Inactive
15363,1,Emerging
15364,3,Inactive
15365,3,Inactive
15366,3,Inactive
15367,0,Standard
15368,3,Inactive
15369,1,Emerging
15370,3,Inactive
15371,1,Emerging
15372,3,Inactive
15373,3,Inactive
15374,3,Inactive
15375,1,Emerging
15376,3,Inactive
15377,1,Emerging
15378,1,Emerging
15379,1,Emerging
15380,3,Inactive
15381,3,Inactive
15382,0,Standard
15384,3,Inactive
15385,3,Inactive
15386,1,Emerging
15387,1,Emerging
15388,1,Emerging
15389,3,Inactive
15390,1,Emerging
15391,1,Emerging
15392,3,Inactive
15393,3,Inactive
15394,3,Inactive
15395,1,Emerging
15396,3,Inactive
15397,1,Emerging
15398,1,Emerging
15399,1,Emerging
15400,3,Inactive
15401,1,Emerging
15402,3,Inactive
15403,1,Emerging
15404,1,Emerging
15405,3,Inactive
15406,3,Inactive
15407,3,Inactive
15408,1,Emerging
15409,1,Emerging
15410,3,Inactive
15411,1,Emerging
15412,1,Emerging
15413,1,Emerging
15414,3,Inactive
15415,1,Emerging
15416,3,Inactive
15417,1,Emerging
15418,1,Emerging
15419,1,Emerging
15420,1,Emerging
15421,3,Inactive
15422,1,Emerging
15423,3,Inactive
15424,1,Emerging
15425,1,Emerging
15426,0,Standard
15427,1,Emerging
15428,3,Inactive
15429,1,Emerging
15430,1,Emerging
15431,1,Emerging
15432,3,Inactive
15433,1,Emerging
15434,3,Inactive
15435,1,Emerging
15436,3,Inactive
15437,3,Inactive
15438,1,Emerging
15439,1,Emerging
15440,1,Emerging
15441,3,Inactive
15442,1,Emerging
15443,0,Standard
15444,1,Emerging
15445,3,Inactive
15446,3,Inactive
15447,1,Emerging
15448,3,Inactive
15449,3,Inactive
15450,1,Emerging
15451,1,Emerging
15452,3,Inactive
15453,3,Inactive
15454,3,Inactive
15455,1,Emerging
15456,3,Inactive
15457,1,Emerging
15458,3,Inactive
15459,1,Emerging
15460,1,Emerging
15461,1,Emerging
15462,3,Inactive
15463,1,Emerging
15464,1,Emerging
15465,0,Standard
15466,3,Inactive
15467,1,Emerging
15468,3,Inactive
15469,3,Inactive
15470,1,Emerging
15471,3,Inactive
15472,1,Emerging
15473,3,Inactive
15474,1,Emerging
15475,1,Emerging
15476,1,Emerging
15477,1,Emerging
15478,3,Inactive
15479,1,Emerging
15480,3,Inactive
15481,1,Emerging
15482,3,Inactive
15483,3,Inactive
15484,3,Inactive
15485,3,Inactive
15486,1,Emerging
15487,1,Emerging
15488,3,Inactive
15489,3,Inactive
15490,1,Emerging
15491,1,Emerging
15492,1,Emerging
15493,0,Standard
15494,3,Inactive
15495,1,Emerging
15496,1,Emerging
15497,3,Inactive
15498,0,Standard
15499,1,Emerging
15500,1,Emerging
15501,1,Emerging
15502,0,Standard
15503,3,Inactive
15504,3,Inactive
15505,1,Emerging
15506,3,Inactive
15507,1,Emerging
15508,1,Emerging
15509,1,Emerging
15510,1,Emerging
15511,1,Emerging
15512,3,Inactive
15513,0,Standard
15514,0,Standard
15515,1,Emerging
15516,1,Emerging
15517,1,Emerging
15518,0,Standard
15519,1,Emerging
15520,1,Emerging
15521,0,Standard
15522,1,Emerging
15523,3,Inactive
15524,3,Inactive
15525,3,Inactive
15526,1,Emerging
15527,0,Standard
15528,1,Emerging
15529,0,Standard
15530,3,Inactive
15531,1,Emerging
15532,0,Standard
15533,1,Emerging
15534,1,Emerging
15535,3,Inactive
15536,1,Emerging
15537,1,Emerging
15538,1,Emerging
15539,1,Emerging
15540,3,Inactive
15541,1,Emerging
15542,1,Emerging
15543,1,Emerging
15544,0,Standard
15545,3,Inactive
15546,1,Emerging
15547,0,Standard
15548,1,Emerging
15549,3,Inactive
15550,3,Inactive
15551,3,Inactive
15552,3,Inactive
15553,1,Emerging
15554,1,Emerging
15555,0,Standard
15556,1,Emerging
15557,1,Emerging
15558,1,Emerging
15559,1,Emerging
15560,1,Emerging
15561,3,Inactive
15562,3,Inactive
15563,3,Inactive
15564,1,Emerging
15565,1,Emerging
15566,3,Inactive
15567,1,Emerging
15568,1,Emerging
15569,3,Inactive
15570,0,Standard
15571,0,Standard
15572,0,Standard
15573,3,Inactive
15574,3,Inactive
15575,1,Emerging
15576,1,Emerging
15577,3,Inactive
15578,1,Emerging
15579,3,Inactive
15580,1,Emerging
15581,0,Standard
15582,3,Inactive
15583,1,Emerging
15584,3,Inactive
15585,1,Emerging
15586,1,Emerging
15587,3,Inactive
15588,1,Emerging
15589,1,Emerging
15590,1,Emerging
15591,1,Emerging
15592,1,Emerging
15593,1,Emerging
15594,3,Inactive
15595,1,Emerging
15596,3,Inactive
15597,3,Inactive
15598,3,Inactive
15599,3,Inactive
15600,1,Emerging
15601,0,Standard
15602,3,Inactive
15603,3,Inactive
15604,1,Emerging
15605,3,Inactive
15606,3,Inactive
15607,1,Emerging
15608,3,Inactive
15609,1,Emerging
15610,1,Emerging
15611,3,Inactive
15612,1,Emerging
15613,1,Emerging
15614,1,Emerging
15615,0,Standard
15616,1,Emerging
15617,1,Emerging
15618,1,Emerging
15619,1,Emerging
15620,3,Inactive
15621,1,Emerging
15622,0,Standard
15623,3,Inactive
15624,1,Emerging
15625,3,Inactive
15626,3,Inactive
15627,1,Emerging
15628,0,Standard
15629,1,Emerging
15630,3,Inactive
15631,1,Emerging
15632,3,Inactive
15633,1,Emerging
15634,3,Inactive
15635,1,Emerging
15636,3,Inactive
15637,3,Inactive
15638,1,Emerging
15639,3,Inactive
15640,0,Standard
15641,0,Standard
15642,1,Emerging
15643,1,Emerging
15644,1,Emerging
15645,3,Inactive
15646,3,Inactive
15647,1,Emerging
15648,1,Emerging
15649,1,Emerging
15650,1,Emerging
15651,3,Inactive
15652,3,Inactive
15653,1,Emerging
15654,1,Emerging
15655,1,Emerging
15656,3,Inactive
15657,1,Emerging
15658,3,Inactive
15659,3,Inactive
15660,3,Inactive
15661,1,Emerging
15662,1,Emerging
15663,1,Emerging
15664,3,Inactive
15665,3,Inactive
15666,1,Emerging
15667,1,Emerging
15668,1,Emerging
15669,3,Inactive
15670,3,Inactive
15671,3,Inactive
15672,1,Emerging
15673,3,Inactive
15674,0,Standard
15675,3,Inactive
15676,3,Inactive
15677,3,Inactive
15678,3,Inactive
15679,1,Emerging
15680,3,Inactive
15681,3,Inactive
15682,1,Emerging
15683,3,Inactive
15684,1,Emerging
15685,1,Emerging
15686,1,Emerging
15687,3,Inactive
15688,1,Emerging
15689,3,Inactive
15690,1,Emerging
15691,3,Inactive
15692,1,Emerging
15693,1,Emerging
15694,3,Inactive
15695,3,Inactive
15696,3,Inactive
15697,1,Emerging
15698,1,Emerging
15699,1,Emerging
15700,1,Emerging
15701,1,Emerging
15702,1,Emerging
15703,1,Emerging
15704,3,Inactive
15705,1,Emerging
15706,1,Emerging
15707,1,Emerging
15708,3,Inactive
15709,3,Inactive
15710,1,Emerging
15711,1,Emerging
15712,3,Inactive
15713,3,Inactive
15714,3,Inactive
15715,1,Emerging
15716,3,Inactive
15717,3,Inactive
15718,1,Emerging
15719,0,Standard
15720,3,Inactive
15721,1,Emerging
15722,3,Inactive
15723,1,Emerging
15724,1,Emerging
15725,1,Emerging
15726,1,Emerging
15727,0,Standard
15728,1,Emerging
15729,1,Emerging
15730,3,Inactive
15731,1,Emerging
15732,3,Inactive
15733,1,Emerging
15734,3,Inactive
15735,1,Emerging
15736,1,Emerging
15737,3,Inactive
15738,0,Standard
15739,1,Emerging
15740,1,Emerging
15741,1,Emerging
15742,1,Emerging
15743,1,Emerging
15744,1,Emerging
15745,3,Inactive
15746,1,Emerging
15747,3,Inactive
15748,3,Inactive
15749,1,Emerging
15750,0,Standard
15751,1,Emerging
15752,0,Standard
15753,1,Emerging
15754,3,Inactive
15755,0,Standard
15756,3,Inactive
15757,3,Inactive
15758,1,Emerging
15759,3,Inactive
15760,1,Emerging
15761,1,Emerging
15762,1,Emerging
15763,1,Emerging
15764,3,Inactive
15765,1,Emerging
15766,3,Inactive
15768,0,Standard
15769,0,Standard
15770,1,Emerging
15771,1,Emerging
15772,1,Emerging
15773,3,Inactive
15774,3,Inactive
15775,3,Inactive
15776,1,Emerging
15777,1,Emerging
15778,1,Emerging
15779,1,Emerging
15780,1,Emerging
15781,3,Inactive
15782,3,Inactive
15783,1,Emerging
15784,1,Emerging
15785,3,Inactive
15786,0,Standard
15787,1,Emerging
15788,1,Emerging
15789,1,Emerging
15790,1,Emerging
15791,3,Inactive
15792,3,Inactive
15793,3,Inactive
15794,1,Emerging
15795,3,Inactive
15796,0,Standard
15797,3,Inactive
15798,1,Emerging
15799,3,Inactive
15800,3,Inactive
15801,1,Emerging
15802,1,Emerging
15803,3,Inactive
15804,3,Inactive
15805,0,Standard
15806,3,Inactive
15807,3,Inactive
15808,0,Standard
15809,3,Inactive
15810,3,Inactive
15811,3,Inactive
15812,3,Inactive
15813,1,Emerging
15814,3,Inactive
15815,1,Emerging
15816,1,Emerging
15817,1,Emerging
15818,1,Emerging
15819,3,Inactive
15820,1,Emerging
15821,1,Emerging
15822,3,Inactive
15823,3,Inactive
15824,1,Emerging
15825,1,Emerging
15826,3,Inactive
15827,0,Standard
15828,1,Emerging
15829,1,Emerging
15830,1,Emerging
15831,3,Inactive
15832,1,Emerging
15833,1,Emerging
15834,0,Standard
15835,3,Inactive
15836,1,Emerging
15837,3,Inactive
15838,0,Standard
15839,1,Emerging
15840,1,Emerging
15841,3,Inactive
15842,1,Emerging
15843,1,Emerging
15844,1,Emerging
15845,3,Inactive
15846,1,Emerging
15847,3,Inactive
15848,1,Emerging
15850,3,Inactive
15851,1,Emerging
15852,3,Inactive
15853,1,Emerging
15854,0,Standard
15855,3,Inactive
15856,0,Standard
15857,3,Inactive
15858,0,Standard
15859,1,Emerging
15860,0,Standard
15861,0,Standard
15862,0,Standard
15863,3,Inactive
15864,3,Inactive
15865,3,Inactive
15866,1,Emerging
15867,0,Standard
15868,1,Emerging
15869,3,Inactive
15870,3,Inactive
15871,1,Emerging
15872,3,Inactive
15873,1,Emerging
15874,0,Standard
15875,1,Emerging
15876,1,Emerging
15877,1,Emerging
15878,1,Emerging
15879,3,Inactive
15880,1,Emerging
15881,1,Emerging
15882,3,Inactive
15883,1,Emerging
15884,3,Inactive
15885,3,Inactive
15886,3,Inactive
15887,1,Emerging
15888,3,Inactive
15889,0,Standard
15890,1,Emerging
15891,1,Emerging
15892,1,Emerging
15893,1,Emerging
15894,1,Emerging
15895,1,Emerging
15897,1,Emerging
15898,0,Standard
15899,1,Emerging
15900,3,Inactive
15901,3,Inactive
15902,1,Emerging
15903,3,Inactive
15904,1,Emerging
15905,1,Emerging
15906,3,Inactive
15907,3,Inactive
15908,1,Emerging
15909,1,Emerging
15910,0,Standard
15911,1,Emerging
15912,3,Inactive
15913,1,Emerging
15914,1,Emerging
15915,1,Emerging
15916,0,Standard
15917,3,Inactive
15918,3,Inactive
15919,3,Inactive
15920,3,Inactive
15921,3,Inactive
15922,1,Emerging
15923,1,Emerging
15924,1,Emerging
15925,1,Emerging
15926,1,Emerging
15927,1,Emerging
15928,1,Emerging
15929,1,Emerging
15930,1,Emerging
15931,1,Emerging
15932,3,Inactive
15933,1,Emerging
15934,1,Emerging
15935,1,Emerging
15936,1,Emerging
15937,1,Emerging
15938,3,Inactive
15939,1,Emerging
15940,1,Emerging
15941,1,Emerging
15942,1,Emerging
15943,1,Emerging
15944,3,Inactive
15945,3,Inactive
15946,1,Emerging
15947,1,Emerging
15948,3,Inactive
15949,1,Emerging
15950,0,Standard
15951,3,Inactive
15952,3,Inactive
15953,3,Inactive
15954,1,Emerging
15955,0,Standard
15956,1,Emerging
15957,3,Inactive
15958,3,Inactive
15959,1,Emerging
15960,1,Emerging
15961,1,Emerging
15962,1,Emerging
15963,1,Emerging
15964,1,Emerging
15965,0,Standard
15966,1,Emerging
15967,0,Standard
15968,1,Emerging
15969,3,Inactive
15970,3,Inactive
15971,3,Inactive
15972,1,Emerging
15973,1,Emerging
15974,3,Inactive
15975,1,Emerging
15976,3,Inactive
15977,1,Emerging
15978,3,Inactive
15979,1,Emerging
15980,3,Inactive
15981,0,Standard
15982,1,Emerging
15983,3,Inactive
15984,0,Standard
15985,3,Inactive
15986,3,Inactive
15987,3,Inactive
15988,3,Inactive
15989,3,Inactive
15990,3,Inactive
15991,1,Emerging
15992,3,Inactive
15993,0,Standard
15994,3,Inactive
15995,1,Emerging
15996,3,Inactive
15998,0,Standard
15999,1,Emerging
16000,1,Emerging
16001,1,Emerging
16002,1,Emerging
16003,3,Inactive
16004,1,Emerging
16005,0,Standard
16006,3,Inactive
16007,0,Standard
16008,3,Inactive
16009,1,Emerging
16010,1,Emerging
16011,0,Standard
16012,3,Inactive
16013,0,Standard
16014,3,Inactive
16015,1,Emerging
16016,0,Standard
16017,3,Inactive
16018,3,Inactive
16019,0,Standard
16020,1,Emerging
16021,1,Emerging
16022,1,Emerging
16023,3,Inactive
16024,3,Inactive
16025,1,Emerging
16026,1,Emerging
16027,3,Inactive
16028,1,Emerging
16029,0,Standard
16030,1,Emerging
16031,3,Inactive
16032,1,Emerging
16033,0,Standard
16034,1,Emerging
16035,1,Emerging
16036,3,Inactive
16037,3,Inactive
16038,3,Inactive
16039,1,Emerging
16040,3,Inactive
16041,1,Emerging
16042,3,Inactive
16043,3,Inactive
16044,1,Emerging
16045,3,Inactive
16046,1,Emerging
16047,1,Emerging
16048,1,Emerging
16049,0,Standard
16050,3,Inactive
16051,1,Emerging
16052,1,Emerging
16053,3,Inactive
16054,3,Inactive
16055,1,Emerging
16056,1,Emerging
16057,3,Inactive
16058,1,Emerging
16059,0,Standard
16060,1,Emerging
16061,1,Emerging
16062,3,Inactive
16063,1,Emerging
16064,1,Emerging
16065,1,Emerging
16066,1,Emerging
16067,1,Emerging
16068,1,Emerging
16069,1,Emerging
16070,1,Emerging
16071,3,Inactive
16072,0,Standard
16073,1,Emerging
16074,1,Emerging
16075,1,Emerging
16076,1,Emerging
16077,1,Emerging
16078,3,Inactive
16079,1,Emerging
16080,3,Inactive
16081,0,Standard
16082,1,Emerging
16083,3,Inactive
16084,1,Emerging
16085,0,Standard
16086,3,Inactive
16087,1,Emerging
16088,1,Emerging
16089,1,Emerging
16090,1,Emerging
16091,1,Emerging
16092,3,Inactive
16093,1,Emerging
16094,3,Inactive
16095,1,Emerging
16096,3,Inactive
16097,1,Emerging
16098,3,Inactive
16099,3,Inactive
16100,1,Emerging
16101,3,Inactive
16102,1,Emerging
16103,0,Standard
16104,3,Inactive
16105,3,Inactive
16106,1,Emerging
16107,1,Emerging
16108,3,Inactive
16109,3,Inactive
16110,0,Standard
16111,1,Emerging
16112,1,Emerging
16113,1,Emerging
16114,1,Emerging
16115,0,Standard
16116,1,Emerging
16117,3,Inactive
16118,1,Emerging
16119,3,Inactive
16120,3,Inactive
16121,3,Inactive
16122,3,Inactive
16123,1,Emerging
16124,3,Inactive
16125,1,Emerging
16126,0,Standard
16127,3,Inactive
16128,3,Inactive
16129,1,Emerging
16130,1,Emerging
16131,3,Inactive
16132,1,Emerging
16133,0,Standard
16134,3,Inactive
16135,3,Inactive
16136,3,Inactive
16137,1,Emerging
16138,1,Emerging
16139,3,Inactive
16140,3,Inactive
16141,3,Inactive
16142,1,Emerging
16143,3,Inactive
16144,1,Emerging
16145,0,Standard
16146,3,Inactive
16147,3,Inactive
16148,1,Emerging
16149,3,Inactive
16150,3,Inactive
16152,1,Emerging
16153,3,Inactive
16155,1,Emerging
16156,0,Standard
16157,1,Emerging
16158,1,Emerging
16159,3,Inactive
16160,1,Emerging
16161,0,Standard
16162,1,Emerging
16163,3,Inactive
16164,1,Emerging
16165,1,Emerging
16166,3,Inactive
16167,1,Emerging
16168,0,Standard
16169,1,Emerging
16170,0,Standard
16171,1,Emerging
16172,3,Inactive
16173,1,Emerging
16174,3,Inactive
16175,3,Inactive
16176,1,Emerging
16177,3,Inactive
16178,3,Inactive
16179,1,Emerging
16180,0,Standard
16181,1,Emerging
16182,3,Inactive
16183,3,Inactive
16184,1,Emerging
16185,3,Inactive
16186,0,Standard
16187,0,Standard
16188,3,Inactive
16189,1,Emerging
16190,3,Inactive
16191,0,Standard
16192,1,Emerging
16193,3,Inactive
16194,1,Emerging
16195,1,Emerging
16196,1,Emerging
16197,1,Emerging
16198,3,Inactive
16199,1,Emerging
16200,0,Standard
16201,3,Inactive
16202,1,Emerging
16203,3,Inactive
16204,3,Inactive
16205,3,Inactive
16206,3,Inactive
16207,1,Emerging
16208,3,Inactive
16209,3,Inactive
16210,0,Standard
16211,3,Inactive
16212,3,Inactive
16213,1,Emerging
16214,3,Inactive
16215,1,Emerging
16216,1,Emerging
16217,1,Emerging
16218,3,Inactive
16219,1,Emerging
16221,3,Inactive
16222,3,Inactive
16223,1,Emerging
16224,3,Inactive
16225,0,Standard
16226,1,Emerging
16227,3,Inactive
16228,1,Emerging
16229,3,Inactive
16230,1,Emerging
16231,1,Emerging
16232,3,Inactive
16233,3,Inactive
16234,1,Emerging
16235,3,Inactive
16236,1,Emerging
16237,1,Emerging
16238,1,Emerging
16239,3,Inactive
16240,1,Emerging
16241,0,Standard
16242,0,Standard
16243,1,Emerging
16244,3,Inactive
16245,3,Inactive
16246,1,Emerging
16247,1,Emerging
16248,1,Emerging
16249,1,Emerging
16250,1,Emerging
16251,1,Emerging
16252,1,Emerging
16253,3,Inactive
16254,1,Emerging
16255,0,Standard
16256,3,Inactive
16257,1,Emerging
16258,0,Standard
16259,1,Emerging
16260,1,Emerging
16261,3,Inactive
16262,1,Emerging
16263,1,Emerging
16264,1,Emerging
16265,0,Standard
16266,3,Inactive
16267,1,Emerging
16268,1,Emerging
16269,1,Emerging
16270,1,Emerging
16271,3,Inactive
16272,1,Emerging
16273,1,Emerging
16274,1,Emerging
16275,3,Inactive
16276,3,Inactive
16277,1,Emerging
16278,3,Inactive
16279,0,Standard
16280,1,Emerging
16281,3,Inactive
16282,3,Inactive
16283,0,Standard
16284,3,Inactive
16285,1,Emerging
16286,1,Emerging
16287,3,Inactive
16288,1,Emerging
16289,1,Emerging
16290,1,Emerging
16291,1,Emerging
16292,3,Inactive
16293,0,Standard
16294,1,Emerging
16295,1,Emerging
16296,1,Emerging
16297,1,Emerging
16298,3,Inactive
16299,1,Emerging
16300,1,Emerging
16301,1,Emerging
16302,1,Emerging
16303,3,Inactive
16304,1,Emerging
16305,1,Emerging
16306,1,Emerging
16307,1,Emerging
16308,3,Inactive
16309,1,Emerging
16310,3,Inactive
16311,1,Emerging
16312,1,Emerging
16313,1,Emerging
16314,1,Emerging
16315,3,Inactive
16316,0,Standard
16317,3,Inactive
16318,1,Emerging
16319,1,Emerging
16320,3,Inactive
16321,3,Inactive
16322,1,Emerging
16323,3,Inactive
16324,1,Emerging
16325,3,Inactive
16326,0,Standard
16327,0,Standard
16328,1,Emerging
16329,1,Emerging
16330,3,Inactive
16331,1,Emerging
16332,3,Inactive
16333,3,Inactive
16334,1,Emerging
16335,1,Emerging
16336,1,Emerging
16337,1,Emerging
16338,1,Emerging
16339,1,Emerging
16340,3,Inactive
16341,3,Inactive
16342,1,Emerging
16343,3,Inactive
16344,3,Inactive
16345,3,Inactive
16346,1,Emerging
16347,0,Standard
16348,3,Inactive
16349,1,Emerging
16350,3,Inactive
16351,1,Emerging
16352,1,Emerging
16353,0,Standard
16354,3,Inactive
16355,1,Emerging
16356,3,Inactive
16357,3,Inactive
16358,3,Inactive
16359,3,Inactive
16360,0,Standard
16361,1,Emerging
16362,3,Inactive
16363,1,Emerging
16364,3,Inactive
16365,3,Inactive
16366,3,Inactive
16367,3,Inactive
16368,3,Inactive
16369,3,Inactive
16370,1,Emerging
16371,1,Emerging
16372,3,Inactive
16373,1,Emerging
16374,3,Inactive
16375,1,Emerging
16376,1,Emerging
16377,3,Inactive
16378,1,Emerging
16379,1,Emerging
16380,1,Emerging
16381,1,Emerging
16382,1,Emerging
16383,3,Inactive
16384,3,Inactive
16385,3,Inactive
16386,3,Inactive
16387,1,Emerging
16388,1,Emerging
16389,3,Inactive
16390,1,Emerging
16391,1,Emerging
16392,3,Inactive
16393,0,Standard
16394,3,Inactive
16395,0,Standard
16396,1,Emerging
16397,1,Emerging
16398,1,Emerging
16399,3,Inactive
16400,3,Inactive
16401,0,Standard
16402,1,Emerging
16403,1,Emerging
16404,1,Emerging
16405,1,Emerging
16406,3,Inactive
16407,3,Inactive
16408,1,Emerging
16409,0,Standard
16410,1,Emerging
16411,3,Inactive
16412,3,Inactive
16413,3,Inactive
16414,3,Inactive
16415,3,Inactive
16416,3,Inactive
16417,1,Emerging
16418,3,Inactive
16419,3,Inactive
16420,1,Emerging
16421,1,Emerging
16422,0,Standard
16423,1,Emerging
16424,3,Inactive
16425,1,Emerging
16426,0,Standard
16427,1,Emerging
16428,1,Emerging
16429,1,Emerging
16430,3,Inactive
16431,1,Emerging
16432,1,Emerging
16433,3,Inactive
16434,3,Inactive
16435,1,Emerging
16436,1,Emerging
16437,1,Emerging
16438,1,Emerging
16439,1,Emerging
16440,3,Inactive
16441,3,Inactive
16442,3,Inactive
16443,1,Emerging
16444,0,Standard
16445,3,Inactive
16446,2,VIP
16447,3,Inactive
16448,3,Inactive
16449,1,Emerging
16450,3,Inactive
16451,3,Inactive
16452,1,Emerging
16453,1,Emerging
16454,3,Inactive
16455,3,Inactive
16456,0,Standard
16457,1,Emerging
16458,0,Standard
16459,1,Emerging
16460,1,Emerging
16461,3,Inactive
16462,3,Inactive
16463,3,Inactive
16464,3,Inactive
16465,1,Emerging
16466,0,Standard
16467,1,Emerging
16468,3,Inactive
16469,3,Inactive
16470,0,Standard
16471,3,Inactive
16472,1,Emerging
16473,1,Emerging
16474,0,Standard
16475,1,Emerging
16476,1,Emerging
16477,3,Inactive
16478,1,Emerging
16479,1,Emerging
16480,1,Emerging
16481,1,Emerging
16482,1,Emerging
16483,1,Emerging
16484,1,Emerging
16485,3,Inactive
16486,1,Emerging
16487,1,Emerging
16488,1,Emerging
16489,1,Emerging
16490,1,Emerging
16491,3,Inactive
16492,1,Emerging
16493,3,Inactive
16494,1,Emerging
16495,3,Inactive
16496,3,Inactive
16497,0,Standard
16498,1,Emerging
16499,1,Emerging
16500,3,Inactive
16501,1,Emerging
16502,1,Emerging
16503,3,Inactive
16504,1,Emerging
16505,1,Emerging
16506,1,Emerging
16507,1,Emerging
16508,1,Emerging
16509,1,Emerging
16510,1,Emerging
16511,3,Inactive
16513,1,Emerging
16515,3,Inactive
16516,1,Emerging
16517,1,Emerging
16518,3,Inactive
16519,3,Inactive
16520,3,Inactive
16521,1,Emerging
16522,1,Emerging
16523,0,Standard
16524,3,Inactive
16525,0,Standard
16526,3,Inactive
16527,3,Inactive
16528,1,Emerging
16529,3,Inactive
16530,1,Emerging
16531,3,Inactive
16532,3,Inactive
16533,1,Emerging
16534,1,Emerging
16535,3,Inactive
16536,1,Emerging
16537,1,Emerging
16538,1,Emerging
16539,3,Inactive
16540,1,Emerging
16541,1,Emerging
16542,3,Inactive
16543,1,Emerging
16544,1,Emerging
16545,3,Inactive
16546,1,Emerging
16547,1,Emerging
16548,1,Emerging
16549,0,Standard
16550,0,Standard
16551,3,Inactive
16552,1,Emerging
16553,0,Standard
16554,3,Inactive
16555,3,Inactive
16556,0,Standard
16557,1,Emerging
16558,0,Standard
16559,1,Emerging
16560,3,Inactive
16561,1,Emerging
16562,1,Emerging
16563,3,Inactive
16564,1,Emerging
16565,1,Emerging
16566,3,Inactive
16567,1,Emerging
16568,1,Emerging
16569,3,Inactive
16570,0,Standard
16571,3,Inactive
16572,1,Emerging
16573,3,Inactive
16574,3,Inactive
16576,1,Emerging
16577,1,Emerging
16578,1,Emerging
16579,1,Emerging
16581,1,Emerging
16582,1,Emerging
16583,3,Inactive
16584,3,Inactive
16585,1,Emerging
16586,3,Inactive
16587,1,Emerging
16588,1,Emerging
16589,3,Inactive
16590,1,Emerging
16591,1,Emerging
16592,0,Standard
16593,3,Inactive
16594,1,Emerging
16595,0,Standard
16596,3,Inactive
16597,1,Emerging
16598,1,Emerging
16599,1,Emerging
16600,3,Inactive
16601,3,Inactive
16602,3,Inactive
16603,1,Emerging
16604,1,Emerging
16605,1,Emerging
16606,1,Emerging
16607,0,Standard
16608,1,Emerging
16609,3,Inactive
16610,1,Emerging
16611,3,Inactive
16612,3,Inactive
16613,1,Emerging
16614,3,Inactive
16615,1,Emerging
16616,3,Inactive
16617,1,Emerging
16618,3,Inactive
16619,3,Inactive
16620,3,Inactive
16621,3,Inactive
16622,1,Emerging
16623,3,Inactive
16624,1,Emerging
16625,1,Emerging
16626,3,Inactive
