Customer ID,Recency,Frequency,Monetary_Total,Monetary_Avg,Monetary_Std,Transaction_Count,R_Score,F_Score,M_Score,RFM_Segment,Rule_Segment,FirstPurchaseDate,LastPurchaseDate,CustomerLifespan_Days,UniqueProdCategories,Country,MaxTransactionAmount,AvgDaysBetweenPurchases
15525,1,4,1295.7,5.0027027027027025,4.823722672275398,259,5,3,4,534,Loyal,2010-11-22 12:10:00,2011-12-07 14:43:00,380,152,United Kingdom,29.85,95.0
15526,32,2,148.44,37.11,55.359736271048114,4,4,2,1,421,Standard,2011-11-06 15:01:00,2011-11-06 15:04:00,0,4,United Kingdom,119.4,0.0
15527,18,23,5575.64,16.844833836858008,16.9945616850287,331,5,5,5,555,Champions,2009-12-15 17:31:00,2011-11-21 12:17:00,705,226,United Kingdom,102.0,30.652173913043477
15528,253,1,229.33,8.820384615384615,13.313802606549109,26,2,1,1,211,Dormant,2011-03-30 16:14:00,2011-03-30 16:14:00,0,26,United Kingdom,58.0,0.0
15529,22,12,5111.95,6.311049382716049,6.40273348300698,810,4,5,5,455,Champions,2010-11-10 14:26:00,2011-11-17 11:29:00,371,451,United Kingdom,59.400000000000006,30.916666666666668
15530,21,5,1813.72,12.683356643356644,9.857948172653714,143,4,4,4,444,Champions,2010-07-15 11:10:00,2011-11-18 12:25:00,491,111,United Kingdom,51.0,98.2
15531,7,2,2007.44,8.804561403508773,7.577956280732211,228,5,2,4,524,Standard,2011-11-09 17:47:00,2011-12-01 18:43:00,22,196,United Kingdom,54.75,11.0
15532,24,10,3771.9,6.015789473684211,6.221970230807275,627,4,5,5,455,Champions,2010-06-08 14:52:00,2011-11-14 14:51:00,523,417,United Kingdom,47.7,52.3
15533,18,3,807.57,9.729759036144578,10.165473244403907,83,5,3,3,533,Loyal,2011-09-11 15:41:00,2011-11-20 15:35:00,69,73,United Kingdom,79.19999999999999,23.0
15534,725,1,162.25,20.28125,10.185982577612657,8,1,1,1,111,Dormant,2009-12-14 12:48:00,2009-12-14 12:48:00,0,8,United Kingdom,35.400000000000006,0.0
15535,172,6,1087.82,8.118059701492538,7.185122209770775,134,3,4,3,343,Standard,2010-09-16 20:04:00,2011-06-19 16:02:00,275,88,United Kingdom,38.25,45.833333333333336
15536,408,1,259.09,16.193125,7.7354325186120025,16,2,1,1,211,Dormant,2010-10-26 16:31:00,2010-10-26 16:31:00,0,16,United Kingdom,30.6,0.0
15537,162,1,110.92,4.621666666666667,4.641271065284731,24,3,1,1,311,Standard,2011-06-29 13:10:00,2011-06-29 13:10:00,0,24,United Kingdom,19.8,0.0
15538,537,6,3358.4,239.8857142857143,265.49254547594495,14,1,4,5,145,At_Risk_HighValue,2010-02-14 12:38:00,2010-06-20 10:49:00,125,3,United Kingdom,1020.0,20.833333333333332
15539,6,1,538.46,13.133170731707319,12.703494290750161,41,5,1,2,512,Standard,2011-12-02 13:36:00,2011-12-02 13:36:00,0,41,United Kingdom,61.2,0.0
15540,10,2,460.68,14.860645161290323,7.088750212124313,31,5,2,2,522,Standard,2010-11-29 11:10:00,2011-11-28 13:51:00,364,31,United Kingdom,30.0,182.0
15541,113,1,85.13000000000001,2.9355172413793107,2.687686985132246,29,3,1,1,311,Standard,2011-08-17 14:58:00,2011-08-17 14:58:00,0,29,United Kingdom,8.850000000000001,0.0
15542,511,3,918.45,3.6446428571428573,3.518462442543646,252,1,3,3,133,Standard,2009-12-02 11:53:00,2010-07-15 13:32:00,225,212,United Kingdom,29.9,75.0
15543,287,2,242.84,4.186896551724138,4.16516725592292,58,2,2,1,221,Dormant,2010-09-06 11:28:00,2011-02-24 15:26:00,171,50,United Kingdom,25.5,85.5
15544,8,20,8162.43,14.65427289048474,7.567207299518503,557,5,5,5,555,Champions,2010-01-28 14:39:00,2011-11-30 16:43:00,671,175,United Kingdom,60.0,33.55
15545,53,2,428.05,3.821875,3.7725916561501927,112,4,2,2,422,Standard,2010-12-03 17:28:00,2011-10-16 13:24:00,316,78,United Kingdom,23.25,158.0
15546,606,2,1079.1000000000001,89.92500000000001,43.07036262168728,12,1,2,3,123,Dormant,2010-04-12 11:45:00,2010-04-12 11:51:00,0,6,United Kingdom,130.8,0.0
15547,6,26,10154.39,7.477459499263623,9.415510860118914,1358,5,5,5,555,Champions,2009-12-06 13:40:00,2011-12-02 12:52:00,725,652,United Kingdom,201.6,27.884615384615383
15548,595,1,158.09,6.8734782608695655,10.657696582408779,23,1,1,1,111,Dormant,2010-04-23 12:20:00,2010-04-23 12:20:00,0,23,United Kingdom,50.85,0.0
15549,76,8,2345.96,14.481234567901234,14.081560506295537,162,3,4,4,344,Standard,2010-01-11 13:16:00,2011-09-23 16:22:00,620,139,United Kingdom,124.8,77.5
15550,3,12,2218.8,9.245000000000001,16.139246948052104,240,5,5,4,554,Champions,2009-12-03 15:15:00,2011-12-05 15:38:00,732,166,United Kingdom,209.7,61.0
15551,36,7,1710.08,11.325033112582782,8.904007702465387,151,4,4,4,444,Champions,2010-06-07 15:05:00,2011-11-03 12:37:00,513,117,United Kingdom,40.56,73.28571428571429
15552,216,2,252.52,8.417333333333334,7.502238715685237,30,2,2,1,221,Dormant,2010-03-26 16:17:00,2011-05-06 14:47:00,405,29,United Kingdom,31.200000000000003,202.5
15553,59,1,437.23,7.807678571428572,5.915102393971623,56,3,1,2,312,Standard,2011-10-10 14:02:00,2011-10-10 14:02:00,0,51,United Kingdom,26.55,0.0
15554,277,1,217.2,15.514285714285714,2.639597038843718,14,2,1,1,211,Dormant,2011-03-07 09:00:00,2011-03-07 09:00:00,0,14,United Kingdom,19.9,0.0
15555,11,36,12112.35,7.2054431885782275,9.467456228438316,1681,5,5,5,555,Champions,2009-12-06 11:58:00,2011-11-27 16:19:00,721,667,United Kingdom,132.5,20.02777777777778
15556,23,1,279.77,9.024838709677418,9.530499766877476,31,4,1,1,411,Standard,2011-11-15 16:08:00,2011-11-15 16:08:00,0,31,United Kingdom,50.0,0.0
15557,28,1,473.65000000000003,23.6825,20.78780636385313,20,4,1,2,412,Standard,2011-11-11 12:46:00,2011-11-11 12:46:00,0,16,United Kingdom,90.0,0.0
15558,638,1,214.13,8.565199999999999,13.696403761571867,25,1,1,1,111,Dormant,2010-03-10 15:25:00,2010-03-10 15:25:00,0,23,United Kingdom,70.80000000000001,0.0
15559,567,1,1109.4,17.893548387096775,6.062532635511062,62,1,1,3,113,Dormant,2010-05-20 14:06:00,2010-05-20 14:06:00,0,62,United Kingdom,30.6,0.0
15560,397,2,153.52,15.352,2.5475774985485944,10,2,2,1,221,Dormant,2010-11-07 10:14:00,2010-11-07 10:15:00,0,10,United Kingdom,19.8,0.0
15561,11,8,1934.3899999999999,21.025978260869564,19.715680157870136,92,5,4,4,544,Champions,2010-02-14 12:22:00,2011-11-28 11:07:00,651,65,United Kingdom,118.8,81.375
15562,351,3,673.3800000000001,19.805294117647062,36.27319138905808,34,2,3,3,233,Standard,2009-12-13 15:17:00,2010-12-23 09:55:00,374,32,United Kingdom,153.0,124.66666666666667
15563,21,7,2867.0,11.069498069498069,8.898409019618203,259,4,4,4,444,Champions,2010-01-28 11:36:00,2011-11-17 14:50:00,658,179,United Kingdom,59.400000000000006,94.0
15564,462,2,70.74000000000001,17.685000000000002,12.895150251160318,4,1,2,1,121,Dormant,2010-02-01 15:58:00,2010-09-02 15:52:00,212,4,United Kingdom,35.7,106.0
15565,49,2,173.16000000000003,21.645000000000003,5.495886773630933,8,4,2,1,421,Standard,2011-09-30 10:44:00,2011-10-20 14:33:00,20,8,United Kingdom,30.6,10.0
15566,392,2,227.87,18.989166666666666,10.4288432709336,12,2,2,1,221,Dormant,2009-12-15 14:53:00,2010-11-12 12:11:00,331,9,United Kingdom,35.400000000000006,165.5
15567,18,1,186.01,26.572857142857142,33.01894239891486,7,5,1,1,511,Standard,2011-11-21 10:48:00,2011-11-21 10:48:00,0,7,United Kingdom,99.84,0.0
15568,2,3,758.29,14.307358490566036,15.105624290175369,53,5,3,3,533,Loyal,2011-09-27 14:37:00,2011-12-07 11:27:00,70,27,United Kingdom,99.6,23.333333333333332
15569,103,10,3586.35,25.255985915492957,62.281956041150934,142,3,5,5,355,Standard,2010-02-28 10:55:00,2011-08-28 10:15:00,545,123,United Kingdom,356.40000000000003,54.5
15570,6,25,9311.04,11.84610687022901,9.3780276664875,786,5,5,5,555,Champions,2010-03-28 14:04:00,2011-12-02 14:47:00,614,442,United Kingdom,79.8,24.56
15571,11,14,4051.63,6.380519685039371,12.653104712985124,635,5,5,5,555,Champions,2009-12-06 12:10:00,2011-11-28 10:02:00,721,442,United Kingdom,254.4,51.5
15572,4,10,4068.67,11.428848314606741,14.027016189372803,356,5,5,5,555,Champions,2010-04-14 14:38:00,2011-12-05 10:09:00,599,259,United Kingdom,195.0,59.9
15573,31,5,1207.18,5.487181818181819,6.421935316460321,220,4,4,3,443,Loyal,2009-12-10 14:19:00,2011-11-08 11:38:00,697,181,United Kingdom,38.25,139.4
15574,177,6,1518.7,4.071581769436998,5.7358277816494825,373,3,4,4,344,Standard,2010-09-01 14:37:00,2011-06-15 12:01:00,286,191,United Kingdom,57.12,47.666666666666664
15575,619,1,30.1,10.033333333333333,4.495089913820782,3,1,1,1,111,Dormant,2010-03-30 12:50:00,2010-03-30 12:50:00,0,3,United Kingdom,14.85,0.0
15576,37,1,940.67,20.903777777777776,36.09667255433594,45,4,1,3,413,Standard,2011-11-02 12:03:00,2011-11-02 12:03:00,0,43,United Kingdom,239.04,0.0
15577,150,5,397.98,6.633,6.727858172793206,60,3,4,2,342,Standard,2009-12-13 16:17:00,2011-07-11 17:03:00,575,58,United Kingdom,24.9,115.0
15578,161,1,127.1,9.776923076923076,14.370711177377054,13,3,1,1,311,Standard,2011-06-30 13:03:00,2011-06-30 13:03:00,0,13,United Kingdom,39.6,0.0
15579,68,5,1302.5,7.616959064327485,6.529046240911571,171,3,4,4,344,Standard,2010-10-03 14:37:00,2011-10-02 12:45:00,363,140,United Kingdom,45.0,72.6
15580,376,8,1381.19,6.031397379912664,5.734975853372447,229,2,4,4,244,Standard,2010-02-07 11:21:00,2010-11-28 11:00:00,293,150,United Kingdom,50.85,36.625
15581,120,38,7794.59,10.871115760111577,94.17289794824846,717,3,5,5,355,Standard,2009-12-02 12:19:00,2011-08-11 09:38:00,616,542,United Kingdom,2500.0,16.210526315789473
15582,24,3,682.9100000000001,15.52068181818182,5.710767633705067,44,4,3,3,433,Loyal,2011-05-03 13:36:00,2011-11-15 09:55:00,195,39,United Kingdom,35.400000000000006,65.0
15583,375,1,107.86,2.344782608695652,1.9573959335248732,46,2,1,1,211,Dormant,2010-11-28 15:04:00,2010-11-28 15:04:00,0,37,United Kingdom,8.5,0.0
15584,23,6,1277.5,5.703125,6.417539661170051,224,4,4,4,444,Champions,2010-02-07 12:16:00,2011-11-16 10:55:00,646,174,United Kingdom,53.75,107.66666666666667
15585,176,1,455.3,14.687096774193549,6.634818858893027,31,3,1,2,312,Standard,2011-06-16 08:38:00,2011-06-16 08:38:00,0,31,United Kingdom,39.6,0.0
15586,592,3,1139.1000000000001,29.976315789473688,20.659556446018644,38,1,3,3,133,Standard,2010-01-08 10:02:00,2010-04-26 11:00:00,108,30,United Kingdom,120.96,36.0
15587,49,7,1522.08,108.72,65.49214961763327,14,4,4,4,444,Champions,2010-08-05 08:44:00,2011-10-20 13:37:00,441,3,United Kingdom,244.08,63.0
15588,677,1,579.6,144.9,57.285600284888346,4,1,1,2,112,Dormant,2010-01-31 12:19:00,2010-01-31 12:19:00,0,4,United Kingdom,204.0,0.0
15589,255,3,478.53,16.50103448275862,4.003868080483088,29,2,3,2,232,Standard,2011-02-02 10:46:00,2011-03-29 09:54:00,54,28,United Kingdom,30.0,18.0
15590,381,5,1496.6,17.20229885057471,5.637947981715823,87,2,4,4,244,Standard,2010-04-12 10:09:00,2010-11-22 14:49:00,224,75,United Kingdom,45.0,44.8
15591,582,3,217.9,31.12857142857143,22.674707957377993,7,1,3,1,131,Standard,2010-02-04 09:20:00,2010-05-06 09:23:00,91,6,United Kingdom,61.2,30.333333333333332
15592,46,1,388.58,16.190833333333334,10.913099793434,24,4,1,2,412,Standard,2011-10-24 08:59:00,2011-10-24 08:59:00,0,24,United Kingdom,60.0,0.0
15593,70,1,199.8,39.96,34.60705130461132,5,3,1,1,311,Standard,2011-09-30 11:46:00,2011-09-30 11:46:00,0,5,United Kingdom,83.4,0.0
15594,15,5,1771.78,17.201747572815535,5.667186151595189,103,5,4,4,544,Champions,2011-04-19 10:08:00,2011-11-24 08:53:00,218,85,United Kingdom,39.6,43.6
15595,487,1,357.59999999999997,89.39999999999999,90.92854337335443,4,1,1,2,112,Dormant,2010-08-09 12:27:00,2010-08-09 12:27:00,0,4,United Kingdom,223.2,0.0
15596,100,9,3130.04,17.784318181818183,6.497250459422628,176,3,5,5,355,Standard,2010-07-28 11:46:00,2011-08-31 10:55:00,398,82,United Kingdom,39.8,44.22222222222222
15597,34,2,563.37,15.226216216216216,5.884711524767355,37,4,2,2,422,Standard,2010-05-13 13:10:00,2011-11-04 13:26:00,540,35,United Kingdom,30.6,270.0
15598,52,2,548.02,15.222777777777777,4.835209914847019,36,4,2,2,422,Standard,2010-10-08 09:20:00,2011-10-17 16:04:00,374,32,United Kingdom,24.96,187.0
15599,26,3,1250.06,15.060963855421686,6.094472628589684,83,4,3,4,434,Loyal,2010-09-20 10:15:00,2011-11-13 11:44:00,419,77,United Kingdom,35.400000000000006,139.66666666666666
15600,427,4,1199.31,16.89169014084507,8.61434700052609,71,1,3,3,133,Standard,2010-04-25 11:50:00,2010-10-07 14:30:00,165,55,United Kingdom,70.80000000000001,41.25
15601,10,30,14960.12,17.156100917431193,11.288413674523245,872,5,5,5,555,Champions,2009-12-01 14:53:00,2011-11-28 15:15:00,727,310,United Kingdom,88.5,24.233333333333334
15602,7,16,3230.51,25.238359375,19.050446283128593,128,5,5,5,555,Champions,2009-12-02 09:35:00,2011-12-01 14:14:00,729,62,United Kingdom,93.6,45.5625
15603,78,2,88.48,22.12,8.774630096666945,4,3,2,1,321,Standard,2010-03-01 16:02:00,2011-09-22 10:04:00,569,4,United Kingdom,34.56,284.5
15604,51,1,216.39000000000001,12.728823529411766,5.787905366314464,17,4,1,1,411,Standard,2011-10-18 14:47:00,2011-10-18 14:47:00,0,17,United Kingdom,29.880000000000003,0.0
15605,35,9,1936.8,17.44864864864865,6.218746217758409,111,4,5,4,454,Champions,2010-01-14 14:03:00,2011-11-03 14:17:00,658,80,United Kingdom,50.400000000000006,73.11111111111111
15606,60,17,5230.99,36.07579310344828,24.870623251722478,145,3,5,5,355,Standard,2010-03-02 14:48:00,2011-10-09 15:47:00,586,84,United Kingdom,102.0,34.470588235294116
15607,336,9,1708.97,15.67862385321101,9.710433341580469,109,2,5,4,254,Standard,2010-01-08 12:16:00,2011-01-07 12:44:00,364,95,United Kingdom,53.1,40.44444444444444
15608,27,5,1785.98,17.009333333333334,10.438269019727606,105,4,4,4,444,Champions,2010-10-20 10:10:00,2011-11-11 13:20:00,387,93,United Kingdom,107.28,77.4
15609,183,1,298.48,18.655,6.130057095982059,16,3,1,2,312,Standard,2011-06-08 13:00:00,2011-06-08 13:00:00,0,16,United Kingdom,30.0,0.0
15610,51,1,112.46000000000001,18.743333333333336,4.2631146673138725,6,4,1,1,411,Standard,2011-10-19 10:36:00,2011-10-19 10:36:00,0,6,United Kingdom,25.0,0.0
15611,9,26,2997.28,31.88595744680851,32.101322363113574,94,5,5,5,555,Champions,2010-01-25 14:50:00,2011-11-30 12:36:00,673,43,United Kingdom,214.8,25.884615384615383
15612,35,2,195.15,32.525,28.682865093989477,6,4,2,1,421,Standard,2011-10-09 12:49:00,2011-11-03 14:52:00,25,4,United Kingdom,89.25,12.5
15613,609,1,433.71999999999997,16.063703703703702,11.328993487829951,27,1,1,2,112,Dormant,2010-04-08 12:51:00,2010-04-08 12:51:00,0,27,United Kingdom,60.48,0.0
15614,437,4,3147.36,38.8562962962963,34.089294670190974,81,1,3,5,135,At_Risk_HighValue,2010-03-23 11:13:00,2010-09-28 10:46:00,188,73,United Kingdom,165.0,47.0
15615,9,47,21373.97,23.72249722530522,19.12753573839567,901,5,5,5,555,Champions,2009-12-02 15:28:00,2011-11-29 14:42:00,726,292,United Kingdom,122.04,15.446808510638299
15616,437,1,317.11,24.393076923076926,16.401254720607703,13,1,1,2,112,Dormant,2010-09-27 13:10:00,2010-09-27 13:10:00,0,13,United Kingdom,67.5,0.0
15617,395,3,828.5500000000001,19.727380952380955,10.722074348704199,42,2,3,3,233,Standard,2010-07-20 13:16:00,2010-11-08 16:07:00,111,41,United Kingdom,59.400000000000006,37.0
15618,32,4,776.851,17.263355555555556,5.481941996457572,45,4,3,3,433,Loyal,2011-07-26 10:13:00,2011-11-07 08:34:00,103,39,United Kingdom,30.0,25.75
15619,10,1,336.4,112.13333333333333,28.729311396783142,3,5,1,2,512,Standard,2011-11-29 08:14:00,2011-11-29 08:14:00,0,3,United Kingdom,145.0,0.0
15620,56,4,1942.36,15.05705426356589,4.846807325946118,129,4,3,4,434,Loyal,2010-10-26 11:32:00,2011-10-14 12:41:00,353,114,United Kingdom,31.6,88.25
15621,3,4,1293.03,80.814375,77.17350840530275,16,5,3,4,534,Loyal,2011-11-18 11:49:00,2011-12-05 14:01:00,17,11,United Kingdom,236.88,4.25
15622,42,17,7852.610000000001,18.43335680751174,8.039159438028078,426,4,5,5,455,Champions,2010-03-04 10:29:00,2011-10-27 16:44:00,602,331,United Kingdom,67.6,35.411764705882355
15623,140,8,2437.05,22.56527777777778,14.759656586077494,108,3,4,4,344,Standard,2009-12-10 14:46:00,2011-07-21 17:26:00,588,91,United Kingdom,139.2,73.5
15624,116,4,588.13,17.297941176470587,6.267041145844479,34,3,3,2,332,Standard,2011-03-28 13:32:00,2011-08-15 11:38:00,139,26,United Kingdom,35.400000000000006,34.75
15625,103,9,3236.4,18.926315789473684,10.546604465822822,171,3,5,5,355,Standard,2010-06-15 15:23:00,2011-08-28 10:21:00,438,106,United Kingdom,69.6,48.666666666666664
15626,74,3,1067.52,13.344,5.109783269698545,80,3,3,3,333,Standard,2010-10-14 17:16:00,2011-09-26 10:03:00,346,73,United Kingdom,39.8,115.33333333333333
15627,456,2,566.9,23.620833333333334,21.985039560863967,24,1,2,2,122,Dormant,2010-07-05 11:56:00,2010-09-08 14:14:00,65,23,United Kingdom,81.12,32.5
15628,4,17,5652.26,17.77440251572327,7.837034227170926,318,5,5,5,555,Champions,2009-12-13 13:39:00,2011-12-05 10:24:00,721,136,United Kingdom,66.0,42.411764705882355
15629,449,4,2240.9,29.102597402597404,15.841999259347004,77,1,3,4,134,Standard,2010-06-25 11:39:00,2010-09-15 13:46:00,82,39,United Kingdom,81.6,20.5
15630,44,3,1481.4,18.517500000000002,9.84007081635524,80,4,3,4,434,Loyal,2010-03-05 14:30:00,2011-10-25 15:36:00,599,76,United Kingdom,59.8,199.66666666666666
15631,641,1,596.67,15.299230769230768,4.8792958856868855,39,1,1,2,112,Dormant,2010-03-07 14:52:00,2010-03-07 14:52:00,0,39,United Kingdom,30.6,0.0
15632,15,8,3285.31,19.67251497005988,14.115339631547343,167,5,4,5,545,Champions,2011-03-10 08:29:00,2011-11-24 09:51:00,259,107,United Kingdom,79.19999999999999,32.375
15633,508,13,4352.46,24.590169491525423,20.704256025869316,177,1,5,5,155,At_Risk_HighValue,2009-12-08 17:51:00,2010-07-18 13:54:00,221,77,United Kingdom,175.2,17.0
15634,16,2,554.65,16.313235294117646,4.826101834053648,34,5,2,2,522,Standard,2010-11-21 15:30:00,2011-11-22 16:28:00,366,34,United Kingdom,30.0,183.0
15635,395,1,100.35,50.175,34.895719651556114,2,2,1,1,211,Dormant,2010-11-09 08:58:00,2010-11-09 08:58:00,0,2,United Kingdom,74.85,0.0
15636,89,4,1444.58,25.343508771929823,14.252437822956574,57,3,3,4,334,Standard,2010-05-19 11:37:00,2011-09-11 11:17:00,479,39,United Kingdom,71.6,119.75
15637,52,5,797.59,19.45341463414634,16.67510773724657,41,4,4,3,443,Loyal,2009-12-15 17:54:00,2011-10-18 08:28:00,671,37,United Kingdom,103.68,134.2
15638,378,6,2265.2,90.60799999999999,52.472117437104956,25,2,4,4,244,Standard,2010-04-08 14:37:00,2010-11-26 11:52:00,231,20,United Kingdom,212.0,38.5
15639,133,3,1065.08,15.435942028985506,8.697853913608363,69,3,3,3,333,Standard,2010-04-13 13:11:00,2011-07-28 14:30:00,471,61,United Kingdom,39.8,157.0
15640,3,29,23957.58,31.31709803921569,37.10510035638836,765,5,5,5,555,Champions,2009-12-14 16:36:00,2011-12-05 14:35:00,720,303,United Kingdom,275.4,24.82758620689655
15641,104,12,5345.55,17.188263665594857,9.58134051204087,311,3,5,5,355,Standard,2009-12-06 15:31:00,2011-08-26 14:04:00,627,249,United Kingdom,81.36,52.25
15642,729,1,105.78,17.63,4.706450892126678,6,1,1,1,111,Dormant,2009-12-10 11:51:00,2009-12-10 11:51:00,0,6,United Kingdom,23.700000000000003,0.0
15643,191,3,664.0,20.12121212121212,13.038488878503077,33,2,3,3,233,Standard,2011-03-02 14:34:00,2011-06-01 07:38:00,90,31,United Kingdom,66.4,30.0
15644,165,4,813.0,3.4159663865546217,3.0283494047102337,238,3,3,3,333,Standard,2011-03-23 15:37:00,2011-06-26 14:54:00,94,166,United Kingdom,22.950000000000003,23.5
15645,18,3,1055.17,15.517205882352942,17.184669742707744,68,5,3,3,533,Loyal,2010-10-10 12:51:00,2011-11-21 11:55:00,406,59,United Kingdom,81.6,135.33333333333334
15646,157,5,974.61,11.466,5.77695693497636,85,3,4,3,343,Standard,2010-10-25 13:06:00,2011-07-05 09:53:00,252,65,United Kingdom,22.5,50.4
15647,414,1,169.0,15.363636363636363,4.343563681419378,11,1,1,1,111,Dormant,2010-10-20 15:09:00,2010-10-20 15:09:00,0,11,United Kingdom,25.200000000000003,0.0
15648,203,2,657.35,26.294,11.974863603955301,25,2,2,3,223,Dormant,2011-03-17 18:59:00,2011-05-19 15:53:00,62,23,United Kingdom,58.0,31.0
15649,335,4,2170.35,180.86249999999998,185.62057968413075,12,2,3,4,234,Standard,2010-11-17 16:22:00,2011-01-07 13:34:00,50,8,United Kingdom,510.0,12.5
15650,521,2,553.88,15.385555555555555,3.756641695104396,36,1,2,2,122,Dormant,2010-03-21 11:46:00,2010-07-06 10:41:00,106,33,United Kingdom,25.200000000000003,53.0
15651,36,5,1259.06,20.984333333333332,17.281266467897062,60,4,4,4,444,Champions,2010-04-22 13:26:00,2011-11-03 08:41:00,559,52,United Kingdom,85.92,111.8
15652,90,5,1420.34,13.657115384615384,16.82382491593666,104,3,4,4,344,Standard,2010-08-11 16:58:00,2011-09-09 14:22:00,393,93,United Kingdom,89.69999999999999,78.6
15653,92,2,877.44,146.24,207.9824084868718,6,3,2,3,323,Standard,2011-08-16 09:50:00,2011-09-08 10:49:00,23,4,United Kingdom,414.72,11.5
15654,8,2,922.53,43.93,28.850752676490092,21,5,2,3,523,Standard,2011-11-13 15:15:00,2011-11-30 13:08:00,16,15,United Kingdom,111.3,8.0
15655,242,1,560.6700000000001,16.49029411764706,4.473092947495507,34,2,1,2,212,Dormant,2011-04-10 15:25:00,2011-04-10 15:25:00,0,34,United Kingdom,25.5,0.0
15656,44,4,748.5,15.925531914893616,5.025112505126297,47,4,3,3,433,Loyal,2011-02-28 15:32:00,2011-10-25 14:56:00,238,46,United Kingdom,30.0,59.5
15657,22,1,30.0,30.0,0.0,1,4,1,1,411,Standard,2011-11-17 12:19:00,2011-11-17 12:19:00,0,1,United Kingdom,30.0,0.0
15658,189,8,2423.4700000000003,20.891982758620692,11.668557022657279,116,2,4,4,244,At_Risk_HighValue,2009-12-03 11:19:00,2011-06-02 15:22:00,546,79,United Kingdom,76.5,68.25
15659,43,3,532.49,25.356666666666666,13.42036338305835,21,4,3,2,432,Loyal,2010-02-24 13:32:00,2011-10-27 09:23:00,609,14,United Kingdom,63.5,203.0
15660,24,15,2812.9900000000002,17.47198757763975,9.118056455453909,161,4,5,4,454,Champions,2010-02-05 16:01:00,2011-11-14 16:58:00,647,73,United Kingdom,51.0,43.13333333333333
15661,316,8,1215.95,27.635227272727274,33.46087152485661,44,2,4,3,243,Standard,2010-05-10 07:59:00,2011-01-26 13:56:00,261,27,United Kingdom,174.0,32.625
15662,660,2,283.73,23.644166666666667,16.90053708578159,12,1,2,1,121,Dormant,2009-12-01 13:49:00,2010-02-16 16:47:00,77,12,United Kingdom,70.80000000000001,38.5
15663,105,1,138.14,15.348888888888887,3.208116442885312,9,3,1,1,311,Standard,2011-08-25 15:50:00,2011-08-25 15:50:00,0,9,United Kingdom,23.4,0.0
15664,50,4,1254.03,17.914714285714286,10.246355127334066,70,4,3,4,434,Loyal,2010-02-28 12:50:00,2011-10-20 10:57:00,598,54,United Kingdom,44.25,149.5
15665,167,5,4015.12,13.941388888888888,11.321219576459626,288,3,4,5,345,Standard,2010-03-14 15:07:00,2011-06-24 14:57:00,466,163,United Kingdom,71.4,93.2
15666,471,2,632.94,9.446865671641792,7.8891552355222005,67,1,2,3,123,Dormant,2010-08-01 15:41:00,2010-08-24 16:14:00,23,62,United Kingdom,46.8,11.5
15667,39,1,301.32000000000005,23.17846153846154,14.085894745071426,13,4,1,2,412,Standard,2011-10-31 10:56:00,2011-10-31 10:56:00,0,13,United Kingdom,41.400000000000006,0.0
15668,217,1,76.32000000000001,76.32000000000001,0.0,1,2,1,1,211,Dormant,2011-05-06 10:39:00,2011-05-06 10:39:00,0,1,United Kingdom,76.32000000000001,0.0
15669,39,4,684.34,20.737575757575758,18.144984677298407,33,4,3,3,433,Loyal,2011-03-21 09:13:00,2011-10-30 16:03:00,223,31,United Kingdom,85.92,55.75
15670,296,2,325.2,17.11578947368421,10.662825514525519,19,2,2,2,222,Dormant,2010-06-01 15:34:00,2011-02-16 10:50:00,259,19,United Kingdom,59.400000000000006,129.5
15671,18,7,2657.13,34.065769230769234,49.59911796239277,78,5,4,4,544,Champions,2011-03-14 09:37:00,2011-11-21 12:43:00,252,52,United Kingdom,306.0,36.0
15672,724,1,45.300000000000004,15.100000000000001,2.48445164976097,3,1,1,1,111,Dormant,2009-12-14 16:52:00,2009-12-14 16:52:00,0,3,United Kingdom,17.700000000000003,0.0
15673,87,9,6414.79,22.351184668989546,20.154533908110857,287,3,5,5,355,Standard,2010-02-22 14:28:00,2011-09-12 16:12:00,567,177,United Kingdom,204.0,63.0
15674,72,13,6948.2300000000005,19.795527065527068,19.111011745475274,351,3,5,5,355,Standard,2009-12-08 17:08:00,2011-09-27 15:17:00,657,262,United Kingdom,334.71,50.53846153846154
15675,80,4,542.04,15.486857142857142,5.412850054664892,35,3,3,2,332,Standard,2010-10-31 14:14:00,2011-09-19 13:48:00,322,32,United Kingdom,27.36,80.5
15676,18,3,3435.76,17.00871287128713,8.332475239008469,202,5,3,5,535,Loyal,2011-03-01 10:19:00,2011-11-21 12:40:00,265,191,United Kingdom,63.6,88.33333333333333
15677,48,3,1305.6299999999999,18.13375,8.183112193783998,72,4,3,4,434,Loyal,2010-09-02 12:08:00,2011-10-21 15:36:00,414,63,United Kingdom,47.6,138.0
15678,52,3,1893.89,19.524639175257732,12.811004795833384,97,4,3,4,434,Loyal,2010-07-05 12:49:00,2011-10-18 09:25:00,469,77,United Kingdom,67.6,156.33333333333334
15679,23,4,781.28,7.102545454545455,6.024619282404071,110,4,3,3,433,Loyal,2011-06-10 08:24:00,2011-11-15 16:19:00,158,98,United Kingdom,33.0,39.5
15680,8,10,4507.58,16.94578947368421,11.889626663801016,266,5,5,5,555,Champions,2009-12-02 12:15:00,2011-11-30 13:46:00,728,155,United Kingdom,165.0,72.8
